exp_id,video file,resolution,FPS,length(s),sim_threshold,face_cnt,min_csize,face_cloth_weights,use_merging,number of persons,total time(s),DBI
exp1040,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,10,"[1.0, 0.6]",True,5,36.062,1.3632602619715457
exp1041,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,10,"[1.0, 0.6]",False,6,35.54,1.2092471317882474
exp1042,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,10,"[1.0, 0.7]",True,7,35.281,1.200392400078565
exp1043,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,10,"[1.0, 0.7]",False,7,36.326,1.2003923753229335
exp1044,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,10,"[1.0, 0.8]",True,7,35.773,1.2477541969817376
exp1045,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,10,"[1.0, 0.8]",False,7,36.709,1.247754181201311
exp1046,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,10,"[1.0, 0.9]",True,7,35.585,1.2584953930919731
exp1047,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,10,"[1.0, 0.9]",False,7,35.117,1.2584953930919731
exp1048,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,10,"[1.0, 1.0]",True,7,35.444,1.2603109833728372
exp1049,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,10,"[1.0, 1.0]",False,7,36.675,1.26031098936154
exp1050,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,15,"[1.0, 0.3]",True,1,36.462,-10000000000.0
